,ID,completion,printer,speed_print,retraction_hop_enabled,speed_roofing,infill_sparse_density,ironing_enabled,limit_support_retractions,material_bed_temperature_layer_0,speed_wall_x,retraction_count_max,cool_fan_full_at_height,support_enable,brim_line_count,support_xy_distance_overhang,speed_print_layer_0,support_tree_branch_diameter,wall_line_count,cool_fan_enabled,adhesion_type,speed_travel_layer_0,ironing_only_highest_layer,retraction_enable,retraction_extrusion_window,support_initial_layer_line_distance,travel_avoid_distance,retraction_speed,support_top_distance,bridge_settings_enabled,support_interface_enable,material_initial_print_temperature,material_final_print_temperature,cool_fan_speed_max,support_z_distance,retraction_amount,bridge_fan_speed,layer_height,support_type,support_wall_count,support_tree_angle,material_print_temperature_layer_0,support_tree_collision_resolution,speed_travel,support_tree_branch_diameter_angle,speed_support_roof,retraction_hop,print_bed_temperature,slicing_tolerance,retraction_retract_speed,support_tree_enable,material_bed_temperature,retraction_min_travel,cool_fan_speed,speed_topbottom,retraction_prime_speed,material_flow,speed_infill,speed_layer_0,infill_wall_line_count,material_print_temperature,speed_wall,cool_fan_speed_min,speed_wall_0,speed_ironing,blobs,gaps,layer_misalignment,layer_separation,over_extrusion,line_misalignment,stringing,under_extrusion,warping,poor_bridging,overall_ok,lost_adhesion,not_labelable,burning,humidity,temperature,material_color,material_type,material_producer
798,1023,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,150.0,0.2,True,20.0,0.2,15.0,2.0,2.0,True,skirt,180.0,False,True,2.0,1.9444444444444444,0.625,35.0,0.25,False,False,195.0,190.0,100.0,0.25,2.0,100.0,0.15,everywhere,1.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,True,75.0,0.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.3,19.8,wooden,pla,anycubic
799,1024,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,150.0,0.2,True,20.0,0.3,15.0,2.0,2.0,True,skirt,180.0,False,True,2.0,1.9444444444444444,0.625,35.0,0.25,False,False,195.0,190.0,100.0,0.25,2.0,100.0,0.15,everywhere,1.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,True,75.0,0.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.3,20.0,wooden,pla,anycubic
800,1025,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,150.0,0.2,True,20.0,0.3,15.0,2.0,2.0,True,skirt,180.0,False,True,2.0,1.9444444444444444,0.625,35.0,0.25,False,False,195.0,190.0,100.0,0.25,2.0,100.0,0.15,everywhere,1.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,True,75.0,0.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.6,20.1,wooden,pla,anycubic
801,1026,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,150.0,0.2,True,20.0,0.3,15.0,2.0,2.0,True,skirt,180.0,False,True,2.0,1.9444444444444444,0.625,35.0,0.25,False,False,195.0,190.0,100.0,0.25,2.0,100.0,0.15,everywhere,1.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,True,75.0,0.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.9,20.2,wooden,pla,anycubic
802,1027,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,150.0,0.2,True,20.0,0.3,15.0,2.0,2.0,True,skirt,180.0,False,True,2.0,1.9444444444444444,0.625,35.0,0.25,False,False,195.0,190.0,100.0,0.25,2.0,100.0,0.15,everywhere,1.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,True,75.0,0.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.7,20.2,wooden,pla,anycubic
803,1028,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,150.0,0.2,True,20.0,0.3,15.0,2.0,2.0,True,skirt,180.0,False,True,2.0,1.9444444444444444,0.625,35.0,0.25,False,False,195.0,190.0,100.0,0.25,2.0,100.0,0.15,everywhere,1.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,True,75.0,0.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.9,20.2,wooden,pla,anycubic
804,1029,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,150.0,0.2,True,20.0,0.3,15.0,2.0,2.0,True,skirt,180.0,False,True,2.0,1.9444444444444444,0.625,35.0,0.25,False,False,195.0,190.0,100.0,0.25,2.0,100.0,0.15,everywhere,1.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,True,75.0,0.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.9,17.7,wooden,pla,anycubic
805,1030,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,75.0,60.0,150.0,0.2,False,20.0,0.2,15.0,2.0,2.0,True,skirt,180.0,False,True,2.0,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,2.0,100.0,0.15,everywhere,1.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,True,75.0,0.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,19.0,wooden,pla,anycubic
806,1031,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,75.0,60.0,150.0,0.2,False,20.0,0.2,15.0,2.0,2.0,True,skirt,180.0,False,True,2.0,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,2.0,100.0,0.15,everywhere,1.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,True,75.0,0.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.3,19.5,wooden,pla,anycubic
807,1032,1,Creality Ender3,70.0,False,35.0,20.0,False,True,50.0,35.0,100.0,0.6000000000000001,False,20.0,0.4,20.0,2.0,2.0,True,skirt,100.0,False,True,10.0,2.0,0.625,45.0,0.2,False,True,200.0,200.0,100.0,0.2,5.0,100.0,0.2,everywhere,1.0,40.0,200.0,0.2,175.0,5.0,35.0,0.2,50.0,middle,45.0,False,50.0,1.5,100.0,35.0,45.0,100.0,70.0,20.0,0.0,200.0,35.0,100.0,35.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.8,16.1,black,pla,janbex
808,1033,0.4188101618852321,Creality Ender3,50.0,False,25.0,20.0,False,True,50.0,25.0,100.0,0.6000000000000001,False,20.0,0.4,20.0,2.0,2.0,True,skirt,100.0,False,True,10.0,2.0,0.625,45.0,0.2,False,True,200.0,200.0,100.0,0.2,5.0,100.0,0.2,everywhere,1.0,40.0,200.0,0.2,150.0,5.0,25.0,0.2,50.0,middle,45.0,False,50.0,1.5,100.0,25.0,45.0,100.0,50.0,20.0,0.0,200.0,25.0,100.0,25.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.8,16.0,green,pla,kaisertech
809,1034,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.6,17.6,wooden,pla,anycubic
810,1035,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.7,18.0,wooden,pla,anycubic
811,1036,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.9,19.2,wooden,pla,anycubic
812,1037,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.7,19.6,wooden,pla,anycubic
813,1038,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.3,19.9,wooden,pla,anycubic
814,1039,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.6,20.1,wooden,pla,anycubic
815,1040,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.1,18.0,wooden,pla,anycubic
816,1041,1,Prusa MK3S,45.0,True,35.0,5.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,195.0,190.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,205.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,205.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.1,18.8,wooden,pla,anycubic
817,1042,1,Creality Ender3,50.0,False,25.0,20.0,False,True,50.0,25.0,100.0,0.6000000000000001,False,20.0,0.4,20.0,2.0,2.0,True,skirt,100.0,False,True,10.0,2.0,0.625,45.0,0.2,False,True,200.0,200.0,100.0,0.2,5.0,100.0,0.2,everywhere,1.0,40.0,200.0,0.2,150.0,5.0,25.0,0.2,50.0,middle,45.0,False,50.0,1.5,100.0,25.0,45.0,100.0,50.0,20.0,0.0,200.0,25.0,100.0,25.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.3,16.3,green,pla,kaisertech
818,1043,1,Creality Ender3,50.0,False,25.0,20.0,False,True,50.0,25.0,100.0,0.6000000000000001,False,20.0,0.4,20.0,2.0,2.0,True,skirt,100.0,False,True,10.0,2.0,0.625,45.0,0.2,False,True,200.0,200.0,100.0,0.2,5.0,100.0,0.2,everywhere,1.0,40.0,200.0,0.2,150.0,5.0,25.0,0.2,50.0,middle,45.0,False,50.0,1.5,100.0,25.0,45.0,100.0,50.0,20.0,0.0,200.0,25.0,100.0,25.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.1,16.3,green,pla,kaisertech
819,1044,1,Creality Ender3,50.0,False,25.0,20.0,False,True,50.0,25.0,100.0,0.6000000000000001,False,20.0,0.4,20.0,2.0,2.0,True,skirt,100.0,False,True,10.0,2.0,0.625,45.0,0.2,False,True,200.0,200.0,100.0,0.2,5.0,100.0,0.2,everywhere,1.0,40.0,200.0,0.2,150.0,5.0,25.0,0.2,50.0,middle,45.0,False,50.0,1.5,100.0,25.0,45.0,100.0,50.0,20.0,0.0,200.0,25.0,100.0,25.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.3,16.5,green,pla,kaisertech
820,1045,1,Creality Ender3,50.0,False,25.0,20.0,False,True,50.0,25.0,100.0,0.6000000000000001,False,20.0,0.4,20.0,1.0,2.0,True,skirt,100.0,False,True,10.0,0.0,0.625,45.0,0.2,False,True,200.0,200.0,100.0,0.2,5.0,100.0,0.2,everywhere,1.0,70.0,200.0,0.2,150.0,5.0,25.0,0.2,50.0,middle,45.0,True,50.0,1.5,100.0,25.0,45.0,100.0,50.0,20.0,0.0,200.0,25.0,100.0,25.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.6,16.7,green,pla,kaisertech
821,1046,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.2,20.1,silver,pla,herz
822,1047,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,60.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,60.0,middle,35.0,False,60.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49.9,20.4,silver,pla,herz
823,1048,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.6,18.1,silver,pla,herz
824,1049,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,45.4,19.2,silver,pla,herz
825,1050,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,False,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,0.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,0.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,0.0,30.0,23.333333333333332,1.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,45.7,19.4,silver,pla,herz
826,1051,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,90.0,0.5,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.5,19.9,silver,pla,herz
827,1052,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,False,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,0.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,0.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,0.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45.3,19.9,silver,pla,herz
828,1053,0.6548968332040057,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,90.0,0.5,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,45.3,20.1,silver,pla,herz
829,1054,0.9236221701795472,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,90.0,0.5,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,47.2,20.2,silver,pla,herz
830,1055,1,Prusa MK3S,45.0,True,35.0,20.0,False,True,75.0,60.0,90.0,1.0,False,20.0,0.2,10.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,10.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46.8,20.3,silver,pla,herz
831,1056,1,Prusa MK3S,45.0,True,35.0,100.0,False,True,75.0,60.0,90.0,1.0,False,20.0,0.2,10.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,10.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46.8,20.2,silver,pla,herz
832,1057,0.7073955770948832,Prusa MK3S,45.0,True,35.0,100.0,False,True,75.0,60.0,90.0,1.0,False,20.0,0.2,10.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,10.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,47.4,18.2,silver,pla,herz
833,1058,1,Prusa MK3S,45.0,True,35.0,100.0,False,True,75.0,60.0,90.0,1.0,False,20.0,0.2,10.0,2.0,2.0,True,skirt,180.0,False,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,200.0,195.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,210.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,10.0,0.0,210.0,22.5,100.0,30.0,23.333333333333332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.8,19.9,silver,pla,herz
834,1060,1,Prusa MK3S,45.0,True,35.0,20.0,True,True,75.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,True,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.2,20.6,silver,pla,herz
835,1061,1,Prusa MK3S,45.0,True,35.0,20.0,True,True,75.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,True,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.7,21.2,silver,pla,herz
836,1062,1,Prusa MK3S,45.0,True,35.0,20.0,True,True,75.0,60.0,90.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,True,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.3,20.9,silver,pla,herz
837,1063,1,Prusa MK3S,45.0,True,35.0,20.0,True,True,75.0,60.0,500.0,0.2,False,20.0,0.2,25.0,2.0,2.0,True,skirt,180.0,True,True,0.8,1.9444444444444444,0.625,35.0,0.15,False,False,190.0,185.0,100.0,0.15,0.8,100.0,0.15,everywhere,0.0,40.0,200.0,0.175,180.0,5.0,30.0,0.6,75.0,middle,35.0,False,75.0,1.5,100.0,35.0,35.0,95.0,80.0,25.0,0.0,200.0,22.5,100.0,30.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.2,21.6,silver,pla,herz
