speed_print,speed_roofing,infill_sparse_density,material_bed_temperature_layer_0,speed_wall_x,retraction_count_max,cool_fan_full_at_height,brim_line_count,support_xy_distance_overhang,speed_print_layer_0,support_tree_branch_diameter,wall_line_count,speed_travel_layer_0,retraction_extrusion_window,support_initial_layer_line_distance,travel_avoid_distance,retraction_speed,support_top_distance,material_initial_print_temperature,material_final_print_temperature,cool_fan_speed_max,support_z_distance,retraction_amount,bridge_fan_speed,layer_height,support_wall_count,support_tree_angle,material_print_temperature_layer_0,support_tree_collision_resolution,speed_travel,support_tree_branch_diameter_angle,speed_support_roof,retraction_hop,print_bed_temperature,retraction_retract_speed,material_bed_temperature,retraction_min_travel,cool_fan_speed,speed_topbottom,retraction_prime_speed,material_flow,speed_infill,speed_layer_0,infill_wall_line_count,material_print_temperature,speed_wall,cool_fan_speed_min,speed_wall_0,speed_ironing,humidity,temperature,support_type_buildplate,support_type_everywhere,material_color_black,material_color_blue,material_color_generic,material_color_green,material_color_orange,material_color_silver,material_color_sparklyblue,material_color_white,material_color_wooden,material_type_abs,material_type_petg,material_type_pla,printer_Anycubic Kossel Linear Plus,printer_Creality Ender3,printer_Prusa MK3S,material_producer_amazonbasics,material_producer_anycubic,material_producer_giantarm,material_producer_herz,material_producer_janbex,material_producer_kaisertech,material_producer_primavalue,material_producer_sunlu,material_producer_yourdoid,slicing_tolerance_exclusive,slicing_tolerance_middle,adhesion_type_brim,adhesion_type_none,adhesion_type_raft,adhesion_type_skirt,ironing_only_highest_layer,ironing_enabled,support_tree_enable,retraction_hop_enabled,cool_fan_enabled,support_enable,limit_support_retractions,bridge_settings_enabled,retraction_enable,support_interface_enable
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.5,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7874465049928674,0.5787965616045845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.5,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.8002853067047077,0.5787965616045845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.5,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7845934379457918,0.5501432664756447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.5,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7888730385164051,0.5558739255014327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.5,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.8333333333333334,0.7959183673469388,0.7755102040816326,1.0,0.8333333333333334,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7746077032810271,0.5673352435530087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.7499999999999999,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.8333333333333334,0.7959183673469388,0.7755102040816326,1.0,0.8333333333333334,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7746077032810271,0.5730659025787966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.7499999999999999,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.8333333333333334,0.7959183673469388,0.7755102040816326,1.0,0.8333333333333334,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7931526390870186,0.5759312320916906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.7499999999999999,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.8333333333333334,0.7959183673469388,0.7755102040816326,1.0,0.8333333333333334,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.797432239657632,0.5787965616045845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.7499999999999999,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.8333333333333334,0.7959183673469388,0.7755102040816326,1.0,0.8333333333333334,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7945791726105564,0.5787965616045845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.7499999999999999,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.8333333333333334,0.7959183673469388,0.7755102040816326,1.0,0.8333333333333334,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.797432239657632,0.5787965616045845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.6818181818181818,0.4,0.1,0.1,1.0,0.7499999999999999,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.8333333333333334,0.7959183673469388,0.7755102040816326,1.0,0.8333333333333334,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7261055634807418,0.5071633237822349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.45,0.35,0.05,0.6818181818181818,0.4,0.1,0.1,1.0,0.5,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7703281027104137,0.5444126074498568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.05,0.6818181818181818,0.4,0.1,0.1,1.0,0.5,0.15,1.0,0.5,0.9,0.1680672268907563,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.2,1.0,0.5,1.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.75,0.4375,0.75,0.1,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.8031383737517832,0.5587392550143266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.7,0.35,0.2,0.45454545454545453,0.23333333333333334,0.06666666666666667,0.30000000000000004,1.0,1.0,0.2,1.0,0.5,0.5,0.8403361344537815,0.749999999999999,0.625,0.5625,0.6666666666666667,0.8163265306122449,0.8163265306122449,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,1.0,0.5,0.8,1.0,0.5645161290322581,0.25,0.6562500000000004,0.1,0.5,0.5625,0.5,0.3,1.0,0.7,0.5625,1.0,0.7,0.5,0.0,0.8,0.4666666666666667,1.0,0.5833333333333334,0.6999999999999998,0.6390870185449358,0.4613180515759313,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.5,0.25,0.2,0.45454545454545453,0.16666666666666666,0.06666666666666667,0.30000000000000004,1.0,1.0,0.2,1.0,0.5,0.5,0.8403361344537815,0.749999999999999,0.625,0.5625,0.6666666666666667,0.8163265306122449,0.8163265306122449,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,1.0,0.5,0.8,1.0,0.4838709677419355,0.25,0.4687500000000003,0.1,0.5,0.5625,0.5,0.3,1.0,0.5,0.5625,1.0,0.5,0.5,0.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.5,0.6248216833095578,0.4584527220630373,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.45,0.35,0.05,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7503566333808845,0.5042979942693411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.05,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7517831669044224,0.5157593123209169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.05,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7403708987161198,0.5501432664756447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.05,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7232524964336663,0.5616045845272207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.05,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.717546362339515,0.5702005730659025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.05,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.7075606276747505,0.5759312320916906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.05,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.6718972895863053,0.5157593123209169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.05,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7959183673469388,0.7755102040816326,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.82,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.82,0.3,1.0,0.5,0.6999999999999998,0.6861626248216833,0.5386819484240688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.5,0.25,0.2,0.45454545454545453,0.16666666666666666,0.06666666666666667,0.30000000000000004,1.0,1.0,0.2,1.0,0.5,0.5,0.8403361344537815,0.749999999999999,0.625,0.5625,0.6666666666666667,0.8163265306122449,0.8163265306122449,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,1.0,0.5,0.8,1.0,0.4838709677419355,0.25,0.4687500000000003,0.1,0.5,0.5625,0.5,0.3,1.0,0.5,0.5625,1.0,0.5,0.5,0.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.5,0.6176890156918687,0.46704871060171926,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.5,0.25,0.2,0.45454545454545453,0.16666666666666666,0.06666666666666667,0.30000000000000004,1.0,1.0,0.2,1.0,0.5,0.5,0.8403361344537815,0.749999999999999,0.625,0.5625,0.6666666666666667,0.8163265306122449,0.8163265306122449,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,1.0,0.5,0.8,1.0,0.4838709677419355,0.25,0.4687500000000003,0.1,0.5,0.5625,0.5,0.3,1.0,0.5,0.5625,1.0,0.5,0.5,0.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.5,0.6148359486447932,0.46704871060171926,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.5,0.25,0.2,0.45454545454545453,0.16666666666666666,0.06666666666666667,0.30000000000000004,1.0,1.0,0.2,1.0,0.5,0.5,0.8403361344537815,0.749999999999999,0.625,0.5625,0.6666666666666667,0.8163265306122449,0.8163265306122449,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,1.0,0.5,0.8,1.0,0.4838709677419355,0.25,0.4687500000000003,0.1,0.5,0.5625,0.5,0.3,1.0,0.5,0.5625,1.0,0.5,0.5,0.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.5,0.6176890156918687,0.47277936962750716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.5,0.25,0.2,0.45454545454545453,0.16666666666666666,0.06666666666666667,0.30000000000000004,1.0,1.0,0.2,0.5,0.5,0.5,0.8403361344537815,0.0,0.625,0.5625,0.6666666666666667,0.8163265306122449,0.8163265306122449,1.0,0.6666666666666667,0.5,1.0,0.6666666666666667,1.0,0.875,0.8,1.0,0.4838709677419355,0.25,0.4687500000000003,0.1,0.5,0.5625,0.5,0.3,1.0,0.5,0.5625,1.0,0.5,0.5,0.0,0.8,0.3333333333333333,1.0,0.4166666666666667,0.5,0.6077032810271042,0.4785100286532951,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.45,0.35,0.2,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7755102040816326,0.7551020408163265,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.8,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.8,0.3,1.0,0.5,0.6999999999999998,0.7161198288159772,0.5759312320916906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45,0.35,0.2,0.5454545454545454,0.4,0.06,0.1,1.0,0.5,0.25,1.0,0.5,0.9,0.06722689075630252,0.7291666666666657,0.625,0.4375,0.5,0.7755102040816326,0.7551020408163265,1.0,0.5,0.08,1.0,0.5,0.0,0.5,0.8,0.8749999999999999,0.5806451612903226,0.25,0.5625000000000003,0.3,0.6,0.4375,0.6,0.3,1.0,0.7,0.4375,0.95,0.8,0.625,0.0,0.8,0.3,1.0,0.5,0.6999999999999998,0.7118402282453637,0.5845272206303724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
